Date,Close,High,Low,Open,Volume
1/04/2025,64500,65300,64000,64700,1816200
2/04/2025,64800,66000,64600,65000,2393700
3/04/2025,60300,64400,60300,64000,10107100
4/04/2025,60000,60000,56200,56700,12023700
8/04/2025,55800,59800,55800,59800,7255601
9/04/2025,52500,59700,52000,52000,8995800
10/04/2025,56100,56100,56100,56100,196200
11/04/2025,59800,59900,58000,59800,8059500
14/04/2025,59300,60000,58700,60000,3783500
15/04/2025,60000,60900,58300,59100,5783200
16/04/2025,59300,60300,59000,59700,2789800
17/04/2025,58100,59300,58100,59300,3151800
18/04/2025,58100,59600,58100,58700,2329401
21/04/2025,58200,58900,58100,58500,1290500
22/04/2025,58500,58800,54700,58100,4014700
23/04/2025,58000,59400,58000,59400,1928700
24/04/2025,58200,58600,58000,58200,2025200
25/04/2025,57500,59000,57500,58200,3682000
28/04/2025,57500,58300,57500,57700,1818600
29/04/2025,57300,58500,57300,57700,2462700
5/05/2025,57100,58000,57000,57500,2231718
6/05/2025,57000,58000,57000,57300,3508281
7/05/2025,57000,57500,57000,57100,2545087
8/05/2025,57100,57700,56900,57400,3064860
9/05/2025,56600,57600,56600,57300,6055894
12/05/2025,56600,57300,56200,57000,6045543
13/05/2025,56800,57300,56600,57100,7613543
14/05/2025,58700,58800,57200,57200,8071608
15/05/2025,58700,59800,58700,59300,8290607
16/05/2025,57500,59000,57500,58800,11589970
19/05/2025,57000,57600,57000,57400,5002918
20/05/2025,57100,57400,56800,57000,3906882
21/05/2025,57100,57900,57000,57500,5375505
22/05/2025,56900,57400,56900,57100,4096103
23/05/2025,56800,57500,56700,56900,3761892
26/05/2025,57000,57000,56000,56900,5058429
27/05/2025,56800,57200,56700,56800,5805811
28/05/2025,56800,57600,56800,57100,7459437
29/05/2025,56700,57200,56700,57200,4318542
30/05/2025,56400,56900,56400,56800,3978554
2/06/2025,56200,56500,56100,56500,3439645
3/06/2025,56800,56900,56400,56700,3408416
4/06/2025,56600,57000,56500,56900,2902760
5/06/2025,56300,56800,56300,56700,2916587
6/06/2025,56100,56600,56100,56300,2723554
9/06/2025,55900,56400,55900,56200,2287030
10/06/2025,55900,56200,55900,56000,2422688
11/06/2025,55700,56200,55700,56200,2358663
12/06/2025,56000,56100,55700,56000,2647774
13/06/2025,56200,57100,55600,55900,5432163
16/06/2025,56600,56700,56200,56200,4620463
17/06/2025,57200,57500,56800,56900,5226205
18/06/2025,56700,57300,56500,57200,3615309
19/06/2025,56600,57000,56500,56700,2430564
20/06/2025,57100,57200,56500,56700,8079498
23/06/2025,56600,56900,56500,56700,2776926
24/06/2025,56600,57100,56600,56900,4670030
25/06/2025,56600,56900,56600,56800,2833088
26/06/2025,56400,56800,56400,56700,3004219
27/06/2025,56700,57300,56400,56600,4176599
30/06/2025,57000,57200,56900,57000,3991227
1/07/2025,58200,58800,57100,57200,10151510
2/07/2025,58000,58600,57700,58300,3038603
3/07/2025,57900,58800,57700,58100,7534255
4/07/2025,58400,58800,57800,57900,4973776
7/07/2025,58600,58900,58200,58500,8193549
8/07/2025,59000,59500,58600,58800,10886490
9/07/2025,61500,61800,59400,59400,16602680
10/07/2025,61400,61800,61000,61800,8283436
11/07/2025,62700,63100,61500,61500,12846700
14/07/2025,62400,62900,61000,62900,8165467
15/07/2025,61400,62600,61400,62400,6454627
16/07/2025,61800,62100,61100,61400,62729140
17/07/2025,62200,62700,61800,61800,14285620
18/07/2025,61900,62600,61800,62300,7041692
21/07/2025,61300,62700,61300,62200,7125587
22/07/2025,62200,62200,60900,61300,5029448
23/07/2025,62100,62600,61800,62500,5224822
24/07/2025,62100,63500,61900,62200,8940746
25/07/2025,62000,62500,61900,62100,5111588
28/07/2025,62800,63000,62100,62200,10813560
29/07/2025,61000,63200,61000,63200,10780710
30/07/2025,60900,61900,60400,61000,7399600
31/07/2025,60200,61700,60100,61500,6205831
1/08/2025,60200,60600,59700,60300,4931693
4/08/2025,61100,61400,60000,60100,4593017
5/08/2025,61500,63700,61200,61500,18885850
6/08/2025,62300,62800,61900,62100,4813719
7/08/2025,61700,62900,61300,62900,9626430
8/08/2025,61900,63300,61600,62200,10795670
11/08/2025,62500,63200,62100,62100,7393190
12/08/2025,63000,64800,62700,62800,12473370
13/08/2025,62500,63600,62000,63500,7586427
14/08/2025,65200,66300,63300,63700,19173770
15/08/2025,64300,67500,64200,67400,16749930
18/08/2025,64500,65600,64000,64800,8583087
19/08/2025,64200,65400,64200,64500,9416712
20/08/2025,63000,64600,62200,64500,10760680
21/08/2025,64200,65000,63300,63300,9918977
22/08/2025,64600,67200,63700,64000,19176940
25/08/2025,63600,65800,63400,65800,7867628
26/08/2025,64600,65000,62900,63600,8209194
27/08/2025,69100,69100,65000,65000,33254600
28/08/2025,69000,70600,68700,69500,9359793
29/08/2025,68600,70100,68500,69200,14707680
3/09/2025,67000,68800,67000,68800,14579980
4/09/2025,68900,69000,66900,67500,9042641
5/09/2025,67500,69600,67500,69500,11260080
8/09/2025,65300,67500,65300,67100,11211920
9/09/2025,64900,64900,64900,0,200
